UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Solution type,Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ADC2 (v),ADC1 (v),Revs (RPM),Combo_G ((null))
164117.760,16,0.05,160.3,24°52.342614 N,46°39.593226 E,0,1,0,0,686.38,0.04,2,8353.000,1,0.000,0.00,0.00,0.00,0.00,0,0.00,0.040,0,0,0,0
164117.800,16,0.06,160.3,24°52.342614 N,46°39.593220 E,0,1,0,0,686.39,0.04,2,8420.000,1,0.040,0.00,0.00,0.00,0.00,0,0.00,0.040,0,0,0,0
164117.880,16,0.08,160.3,24°52.342620 N,46°39.593214 E,0,1,0,0,686.41,0.04,2,8487.000,1,0.080,0.00,0.00,0.01,0.00,0,0.00,0.080,0,0,0,0
164117.920,16,0.14,160.3,24°52.342620 N,46°39.593208 E,0,1,0,0,686.42,0.04,2,8520.000,1,0.120,0.00,0.00,0.04,0.00,0,0.00,0.040,0,0,0,0
164117.960,16,0.08,160.3,24°52.342620 N,46°39.593208 E,0,1,0,0,686.43,0.04,2,8553.000,1,0.160,0.00,0.00,-0.04,0.00,0,0.00,0.040,0,0,0,0
164118.000,16,0.01,160.3,24°52.342620 N,46°39.593208 E,0,1,0,0,686.44,0.04,2,8620.000,1,0.200,0.00,0.00,-0.05,0.00,0,0.00,0.040,0,0,0,0
164118.080,16,0.06,160.3,24°52.342626 N,46°39.593202 E,0,1,0,0,686.45,0.04,2,8687.000,1,0.240,0.00,0.00,0.02,0.00,0,0.00,0.080,0,0,0,0
164118.120,16,0.08,160.3,24°52.342626 N,46°39.593202 E,0,1,0,0,686.46,0.04,2,8720.000,1,0.280,0.00,0.00,0.02,0.00,0,0.00,0.040,0,0,0,0
164118.160,16,0.12,160.3,24°52.342626 N,46°39.593196 E,0,1,0,0,686.46,0.04,2,8753.000,1,0.320,0.00,0.00,0.02,0.00,0,0.00,0.040,0,0,0,0
164118.200,16,0.03,160.3,24°52.342626 N,46°39.593196 E,0,1,0,0,686.47,0.04,2,8820.000,1,0.360,0.00,0.00,-0.06,0.00,0,0.00,0.040,0,0,0,0
164118.240,16,0.05,160.3,24°52.342632 N,46°39.593190 E,0,1,0,0,686.49,0.04,2,8853.000,1,0.400,0.00,0.00,0.02,0.00,0,0.00,0.040,0,0,0,0
164118.280,16,0.07,160.3,24°52.342632 N,46°39.593190 E,0,1,0,0,686.50,0.04,2,8887.000,1,0.440,0.00,0.00,0.01,0.01,0,0.00,0.040,0,0,0,0
164118.320,16,0.05,160.3,24°52.342632 N,46°39.593190 E,0,1,0,0,686.50,0.04,2,8920.000,1,0.480,0.00,0.00,-0.01,0.01,0,0.00,0.040,0,0,0,0
164118.360,16,0.03,160.3,24°52.342632 N,46°39.593184 E,0,1,0,0,686.52,0.04,2,8953.000,1,0.520,0.00,0.00,-0.02,0.01,0,0.00,0.040,0,0,0,0
164118.400,16,0.09,160.3,24°52.342638 N,46°39.593184 E,0,1,0,0,686.52,0.04,2,9020.000,1,0.560,0.00,0.00,0.04,0.01,0,0.00,0.040,0,0,0,0
164118.440,16,0.07,160.3,24°52.342638 N,46°39.593178 E,0,1,0,0,686.53,0.04,2,9053.000,1,0.600,0.00,0.00,-0.01,0.01,0,0.00,0.040,0,0,0,0
164118.480,16,0.09,160.3,24°52.342638 N,46°39.593178 E,0,1,0,0,686.53,0.04,2,9087.000,1,0.640,0.00,0.00,0.01,0.01,0,0.00,0.040,0,0,0,0
164118.520,16,0.07,160.3,24°52.342644 N,46°39.593172 E,0,1,0,0,686.54,0.04,2,9120.000,1,0.680,0.00,0.00,-0.01,0.01,0,0.00,0.040,0,0,0,0
164118.560,16,0.14,160.3,24°52.342644 N,46°39.593172 E,0,1,0,0,686.55,0.04,2,9153.000,1,0.720,0.00,0.00,0.06,0.01,0,0.00,0.040,0,0,0,0
164118.600,16,0.11,160.3,24°52.342644 N,46°39.593172 E,0,1,0,0,686.57,0.04,2,9220.000,1,0.760,0.00,0.00,-0.02,0.01,0,0.00,0.040,0,0,0,0
164118.640,16,0.12,160.3,24°52.342644 N,46°39.593166 E,0,1,0,0,686.57,0.04,2,9253.000,1,0.800,0.00,0.00,0.01,0.01,0,0.00,0.040,0,0,0,0
164118.680,16,0.19,160.3,24°52.342644 N,46°39.593160 E,0,1,0,0,686.58,0.04,2,9287.000,1,0.840,0.00,0.00,0.05,0.01,0,0.00,0.040,0,0,0,0
164118.720,16,0.13,160.3,24°52.342644 N,46°39.593160 E,0,1,0,0,686.58,0.04,2,9320.000,1,0.880,0.00,0.00,-0.04,0.01,0,0.00,0.040,0,0,0,0
164118.760,16,0.04,160.3,24°52.342650 N,46°39.593154 E,0,1,0,0,686.59,0.04,2,9353.000,1,0.920,0.00,0.00,-0.07,0.01,0,0.00,0.040,0,0,0,0
164118.800,16,0.12,160.3,24°52.342650 N,46°39.593154 E,0,1,0,0,686.60,0.04,2,9420.000,1,0.960,0.00,0.00,0.06,0.01,0,0.00,0.040,0,0,0,0
164118.840,16,0.02,160.3,24°52.342650 N,46°39.593154 E,0,1,0,0,686.61,0.04,2,9453.000,1,1.000,0.00,0.00,-0.07,0.01,0,0.00,0.040,0,0,0,0
164118.880,16,0.05,160.3,24°52.342650 N,46°39.593148 E,0,1,0,0,686.61,0.04,2,9487.000,1,1.040,0.00,0.00,0.02,0.01,0,0.00,0.040,0,0,0,0
164118.920,16,0.08,160.3,24°52.342650 N,46°39.593148 E,0,1,0,0,686.62,0.04,2,9520.000,1,1.080,0.00,0.00,0.02,0.01,0,0.00,0.040,0,0,0,0
164118.960,16,0.10,160.3,24°52.342656 N,46°39.593142 E,0,1,0,0,686.63,0.04,2,9553.000,1,1.120,0.00,0.00,0.01,0.01,0,0.00,0.040,0,0,0,0
164119.000,16,0.05,160.3,24°52.342656 N,46°39.593142 E,0,1,0,0,686.63,0.04,2,9620.000,1,1.160,0.00,0.00,-0.04,0.01,0,0.00,0.040,0,0,0,0
164119.080,16,0.05,160.3,24°52.342656 N,46°39.593142 E,0,1,0,0,686.64,0.04,2,9687.000,1,1.200,0.00,0.00,0.00,0.01,0,0.00,0.080,0,0,0,0
164119.120,16,0.06,160.3,24°52.342656 N,46°39.593136 E,0,1,0,0,686.64,0.00,2,9720.000,1,1.240,0.00,0.00,0.01,0.01,0,0.00,0.040,0,0,0,0
164119.160,16,0.07,160.3,24°52.342656 N,46°39.593136 E,0,1,0,0,686.64,0.00,2,9753.000,1,1.280,0.00,0.00,0.01,0.01,0,0.00,0.040,0,0,0,0
164119.200,16,0.09,160.3,24°52.342662 N,46°39.593136 E,0,1,0,0,686.66,0.04,2,9820.000,1,1.320,0.00,0.00,0.01,0.01,0,0.00,0.040,0,0,0,0
164119.240,16,0.05,160.3,24°52.342662 N,46°39.593130 E,0,1,0,0,686.67,0.04,2,9853.000,1,1.360,0.00,0.00,-0.02,0.01,0,0.00,0.040,0,0,0,0
164119.280,16,0.03,160.3,24°52.342662 N,46°39.593130 E,0,1,0,0,686.67,0.04,2,9887.000,1,1.400,0.00,0.00,-0.02,0.01,0,0.00,0.040,0,0,0,0
164119.320,16,0.10,160.3,24°52.342668 N,46°39.593124 E,0,1,0,0,686.67,0.00,2,9920.000,1,1.440,0.00,0.00,0.05,0.01,0,0.00,0.040,0,0,0,0
164119.360,16,0.05,160.3,24°52.342668 N,46°39.593124 E,0,1,0,0,686.68,0.00,2,9953.000,1,1.480,0.00,0.00,-0.04,0.02,0,0.00,0.040,0,0,0,0
164119.400,16,0.03,160.3,24°52.342668 N,46°39.593124 E,0,1,0,0,686.69,0.04,2,10020.000,1,1.520,0.00,0.00,-0.01,0.02,0,0.00,0.040,0,0,0,0
164119.440,16,0.12,160.3,24°52.342668 N,46°39.593118 E,0,1,0,0,686.70,0.00,2,10053.000,1,1.560,0.00,0.00,0.06,0.02,0,0.00,0.040,0,0,0,0
164119.480,16,0.07,160.3,24°52.342668 N,46°39.593118 E,0,1,0,0,686.70,0.00,2,10087.000,1,1.600,0.00,0.00,-0.04,0.02,0,0.00,0.040,0,0,0,0
164119.520,16,0.09,160.3,24°52.342674 N,46°39.593118 E,0,1,0,0,686.71,0.00,2,10120.000,1,1.640,0.00,0.00,0.02,0.02,0,0.00,0.040,0,0,0,0
164119.560,16,0.08,160.3,24°52.342674 N,46°39.593112 E,0,1,0,0,686.71,0.00,2,10153.000,1,1.680,0.00,0.00,-0.01,0.02,0,0.00,0.040,0,0,0,0
164119.600,16,0.03,160.3,24°52.342674 N,46°39.593112 E,0,1,0,0,686.72,0.00,2,10220.000,1,1.720,0.00,0.00,-0.03,0.02,0,0.00,0.040,0,0,0,0
164119.640,16,0.03,160.3,24°52.342674 N,46°39.593106 E,0,1,0,0,686.73,0.04,2,10253.000,1,1.760,0.00,0.00,0.00,0.02,0,0.00,0.040,0,0,0,0
164119.680,16,0.01,160.3,24°52.342674 N,46°39.593106 E,0,1,0,0,686.73,0.00,2,10287.000,1,1.800,0.00,0.00,-0.01,0.02,0,0.00,0.040,0,0,0,0
164119.720,16,0.05,160.3,24°52.342680 N,46°39.593106 E,0,1,0,0,686.74,0.00,2,10320.000,1,1.840,0.00,0.00,0.03,0.02,0,0.00,0.040,0,0,0,0
164119.760,16,0.12,160.3,24°52.342680 N,46°39.593100 E,0,1,0,0,686.75,0.00,2,10353.000,1,1.880,0.00,0.00,0.05,0.02,0,0.00,0.040,0,0,0,0
164119.800,16,0.08,160.3,24°52.342680 N,46°39.593100 E,0,1,0,0,686.75,0.00,2,10420.000,1,1.920,0.00,0.00,-0.03,0.02,0,0.00,0.040,0,0,0,0
164119.840,16,0.03,160.3,24°52.342680 N,46°39.593094 E,0,1,0,0,686.75,0.00,2,10453.000,1,1.960,0.00,0.00,-0.04,0.02,0,0.00,0.040,0,0,0,0
164119.880,16,0.08,160.3,24°52.342680 N,46°39.593094 E,0,1,0,0,686.77,0.04,2,10487.000,1,2.000,0.00,0.00,0.03,0.02,0,0.00,0.040,0,0,0,0
164119.920,16,0.02,160.3,24°52.342686 N,46°39.593094 E,0,1,0,0,686.77,0.04,2,10520.000,1,2.040,0.00,0.00,-0.04,0.02,0,0.00,0.040,0,0,0,0
164119.960,16,0.07,160.3,24°52.342686 N,46°39.593094 E,0,1,0,0,686.78,0.04,2,10553.000,1,2.080,0.00,0.00,0.03,0.02,0,0.00,0.040,0,0,0,0
164120.000,16,0.07,160.3,24°52.342686 N,46°39.593088 E,0,1,0,0,686.79,0.04,2,10620.000,1,2.120,0.00,0.00,0.00,0.02,0,0.00,0.040,0,0,0,0
164120.040,16,0.03,160.3,24°52.342686 N,46°39.593088 E,0,1,0,0,686.78,0.00,2,10653.000,1,2.160,0.00,0.00,-0.02,0.02,0,0.00,0.040,0,0,0,0
164120.080,16,0.01,160.3,24°52.342686 N,46°39.593082 E,0,1,0,0,686.79,0.00,2,10687.000,1,2.200,0.00,0.00,-0.01,0.02,0,0.00,0.040,0,0,0,0
164120.120,16,0.03,160.3,24°52.342692 N,46°39.593082 E,0,1,0,0,686.80,0.00,2,10720.000,1,2.240,0.00,0.00,0.01,0.02,0,0.00,0.040,0,0,0,0
164120.160,16,0.02,160.3,24°52.342692 N,46°39.593082 E,0,1,0,0,686.81,0.04,2,10753.000,1,2.280,0.00,0.00,-0.01,0.02,0,0.00,0.040,0,0,0,0
164120.200,16,0.07,160.3,24°52.342692 N,46°39.593076 E,0,1,0,0,686.82,0.04,2,10820.000,1,2.320,0.00,0.00,0.04,0.02,0,0.00,0.040,0,0,0,0
164120.240,16,0.07,160.3,24°52.342698 N,46°39.593076 E,0,1,0,0,686.83,0.04,2,10853.000,1,2.360,0.00,0.00,0.00,0.02,0,0.00,0.040,0,0,0,0
164120.280,16,0.08,160.3,24°52.342692 N,46°39.593076 E,0,1,0,0,686.83,0.00,2,10887.000,1,2.400,0.00,0.00,0.01,0.02,0,0.00,0.040,0,0,0,0
164120.320,16,0.13,160.3,24°52.342698 N,46°39.593070 E,0,1,0,0,686.84,0.04,2,10920.000,1,2.440,0.00,0.00,0.03,0.02,0,0.00,0.040,0,0,0,0
164120.360,16,0.03,160.3,24°52.342698 N,46°39.593070 E,0,1,0,0,686.85,0.04,2,10953.000,1,2.480,0.00,0.00,-0.07,0.02,0,0.00,0.040,0,0,0,0
164120.400,16,0.08,160.3,24°52.342698 N,46°39.593064 E,0,1,0,0,686.85,0.04,2,11020.000,1,2.520,0.00,0.00,0.03,0.02,0,0.00,0.040,0,0,0,0
164120.440,16,0.08,160.3,24°52.342698 N,46°39.593064 E,0,1,0,0,686.86,0.00,2,11053.000,1,2.560,0.00,0.00,0.00,0.02,0,0.00,0.040,0,0,0,0
164120.480,16,0.13,160.3,24°52.342698 N,46°39.593064 E,0,1,0,0,686.85,0.00,2,11087.000,1,2.600,0.00,0.00,0.03,0.02,0,0.00,0.040,0,0,0,0
164120.520,16,0.08,160.3,24°52.342698 N,46°39.593064 E,0,1,0,0,686.86,0.00,2,11120.000,1,2.640,0.00,0.00,-0.04,0.02,0,0.00,0.040,0,0,0,0
164120.560,16,0.02,160.3,24°52.342704 N,46°39.593058 E,0,1,0,0,686.87,0.00,2,11153.000,1,2.680,0.00,0.00,-0.04,0.02,0,0.00,0.040,0,0,0,0
164120.600,16,0.03,160.3,24°52.342704 N,46°39.593058 E,0,1,0,0,686.88,0.00,2,11220.000,1,2.720,0.00,0.00,0.00,0.02,0,0.00,0.040,0,0,0,0
164120.640,16,0.13,160.3,24°52.342704 N,46°39.593052 E,0,1,0,0,686.88,0.00,2,11253.000,1,2.760,0.00,0.00,0.08,0.02,0,0.00,0.040,0,0,0,0
164120.680,16,0.30,160.3,24°52.342704 N,46°39.593052 E,0,1,0,0,686.88,0.00,2,11287.000,1,2.800,0.00,0.00,0.11,0.02,0,0.00,0.040,0,0,0,0
164120.720,16,0.29,160.3,24°52.342704 N,46°39.593052 E,0,1,0,0,686.88,0.00,2,11320.000,1,2.840,0.00,0.00,0.00,0.02,0,0.00,0.040,0,0,0,0
164120.760,16,0.25,160.3,24°52.342704 N,46°39.593052 E,0,1,0,0,686.89,0.00,2,11353.000,1,2.880,0.00,0.00,-0.03,0.02,0,0.00,0.040,0,0,0,0
164120.800,16,0.17,160.3,24°52.342704 N,46°39.593046 E,0,1,0,0,686.90,0.00,2,11420.000,1,2.920,0.00,0.00,-0.06,0.02,0,0.00,0.040,0,0,0,0
164120.840,16,0.25,160.3,24°52.342704 N,46°39.593046 E,0,1,0,0,686.91,0.00,2,11453.000,1,2.960,0.00,0.00,0.05,0.02,0,0.00,0.040,0,0,0,0
164120.880,16,0.30,160.3,24°52.342698 N,46°39.593046 E,0,1,0,0,686.92,0.00,2,11487.000,1,3.000,0.00,0.00,0.04,0.02,0,0.00,0.040,0,0,0,0
164120.920,16,0.36,160.3,24°52.342698 N,46°39.593046 E,0,1,0,0,686.93,0.04,2,11520.000,1,3.040,0.00,0.00,0.05,0.02,0,0.00,0.040,0,0,0,0
164120.960,16,0.32,160.3,24°52.342698 N,46°39.593046 E,0,1,0,0,686.94,0.04,2,11553.000,1,3.080,0.00,0.00,-0.03,0.02,0,0.00,0.040,0,0,0,0
164121.000,16,0.32,160.3,24°52.342698 N,46°39.593046 E,0,1,0,0,686.94,0.00,2,11620.000,1,3.120,0.00,0.00,0.00,0.02,0,0.00,0.040,0,0,0,0
164121.040,16,0.39,160.3,24°52.342698 N,46°39.593046 E,0,1,0,0,686.94,0.00,2,11653.000,1,3.160,0.00,0.00,0.05,0.02,0,0.00,0.040,0,0,0,0
164121.080,16,0.38,160.3,24°52.342698 N,46°39.593046 E,0,1,0,0,686.95,0.00,2,11687.000,1,3.200,0.00,0.00,-0.01,0.02,0,0.00,0.040,0,0,0,0
164121.120,16,0.67,160.1,24°52.342692 N,46°39.593046 E,0,1,0,0,686.95,0.00,2,11720.000,1,3.240,0.00,0.00,0.21,0.02,0,47.25,0.040,0,0,0,0.103246502578259
164121.160,16,0.76,156.6,24°52.342686 N,46°39.593046 E,0,1,0,0,686.96,0.00,2,11753.000,1,3.280,0.01,0.03,0.06,0.02,0,1.95,0.040,0,0,0,0.0812282934784889
164121.200,16,0.86,156.5,24°52.342680 N,46°39.593046 E,0,1,0,0,686.97,0.00,2,11820.000,1,3.320,0.02,0.00,0.07,0.02,0,2.18,0.040,0,0,0,0.076365739107132
164121.240,16,0.85,154.6,24°52.342680 N,46°39.593046 E,0,1,0,0,686.98,0.00,2,11853.000,1,3.360,0.03,0.02,0.00,0.02,0,1.43,0.040,0,0,0,0.0365355312824249
164121.280,16,0.94,153.9,24°52.342674 N,46°39.593046 E,0,1,0,0,686.99,0.00,2,11887.000,1,3.400,0.04,0.01,0.06,0.02,0,1.39,0.040,0,0,0,0.0491028614342213
164121.320,16,1.09,153.7,24°52.342668 N,46°39.593052 E,0,1,0,0,686.99,0.00,2,11920.000,1,3.440,0.05,0.00,0.11,0.02,0,1.58,0.040,0,0,0,0.0780502185225487
164121.360,16,1.25,153.4,24°52.342662 N,46°39.593052 E,0,1,0,0,687.00,0.00,2,11953.000,1,3.480,0.06,0.00,0.11,0.02,0,1.73,0.040,0,0,0,0.0951755493879318
164121.400,16,1.33,154.5,24°52.342656 N,46°39.593052 E,0,1,0,0,687.01,0.00,2,12020.000,1,3.520,0.08,-0.02,0.06,0.02,0,2.19,0.040,0,0,0,0.0768091529607773
164121.440,16,1.45,153.3,24°52.342650 N,46°39.593058 E,0,1,0,0,687.02,0.04,2,12053.000,1,3.560,0.09,0.02,0.08,0.02,2.48790601243953,1.98,0.040,0,0,0,0.0806579291820526
164121.480,16,1.62,151.8,24°52.342638 N,46°39.593064 E,0,1,0,0,687.02,0.00,2,12087.000,1,3.600,0.11,0.03,0.12,0.02,0,1.83,0.040,0,0,0,0.101954102516174
164121.520,16,1.65,154.4,24°52.342632 N,46°39.593064 E,0,1,0,0,687.02,0.00,2,12120.000,1,3.640,0.13,-0.05,0.02,0.02,0,2.67,0.040,0,0,0,0.0622106716036797
164121.560,16,1.65,155.0,24°52.342626 N,46°39.593064 E,0,1,0,0,687.03,0.00,2,12153.000,1,3.680,0.15,-0.01,0.00,0.02,0,3.00,0.040,0,0,0,0.0288652908056974
164121.600,16,1.57,156.7,24°52.342614 N,46°39.593070 E,0,1,0,0,687.04,0.00,2,12220.000,1,3.720,0.17,-0.03,-0.06,0.02,0,4.21,0.040,0,0,0,0.0170216001570225
164121.640,16,1.79,156.2,24°52.342608 N,46°39.593070 E,0,1,0,0,687.05,0.04,2,12253.000,1,3.760,0.18,0.01,0.16,0.02,2.01567749160134,4.20,0.040,0,0,0,0.0711013227701187
164121.680,16,2.07,154.5,24°52.342596 N,46°39.593076 E,0,1,0,0,687.06,0.04,2,12287.000,1,3.800,0.21,0.05,0.20,0.02,1.74249757986447,3.38,0.040,0,0,0,0.134928494691849
164121.720,16,2.25,152.3,24°52.342584 N,46°39.593088 E,0,1,0,0,687.06,0.00,2,12320.000,1,3.840,0.23,0.06,0.13,0.02,0,2.72,0.040,0,0,0,0.13209830224514
164121.760,16,2.16,152.1,24°52.342572 N,46°39.593088 E,0,1,0,0,687.07,0.04,2,12353.000,1,3.880,0.25,0.00,-0.06,0.02,1.66358595194085,4.66,0.040,0,0,0,0.0385796912014484
164121.800,16,2.15,152.7,24°52.342560 N,46°39.593094 E,0,1,0,0,687.08,0.00,2,12420.000,1,3.920,0.28,-0.01,-0.01,0.02,0,5.38,0.040,0,0,0,0.0161924306303263
164121.840,16,2.10,154.1,24°52.342554 N,46°39.593094 E,0,1,0,0,687.09,0.04,2,12453.000,1,3.960,0.30,-0.04,-0.04,0.02,1.71265461465271,39.83,0.040,0,0,0,0.0107581503689289
164121.880,16,2.36,156.1,24°52.342536 N,46°39.593100 E,0,1,0,0,687.10,0.04,2,12487.000,1,4.000,0.33,-0.06,0.18,0.02,1.52671755725191,9.99,0.040,0,0,0,0.0860956981778145
164121.920,16,2.65,155.0,24°52.342524 N,46°39.593106 E,0,1,0,0,687.11,0.04,2,12520.000,1,4.040,0.35,0.04,0.21,0.02,1.35695439125518,19.31,0.040,0,0,0,0.147127702832222
164121.960,16,2.70,153.4,24°52.342506 N,46°39.593118 E,0,1,0,0,687.12,0.04,2,12553.000,1,4.080,0.38,0.05,0.03,0.02,1.33333333333333,1000.00,0.040,0,0,0,0.0904874876141548
164122.000,16,2.87,151.8,24°52.342494 N,46°39.593124 E,0,1,0,0,687.13,0.04,2,12620.000,1,4.120,0.41,0.06,0.12,0.02,1.253045596937,10.21,0.040,0,0,0,0.107782602310181
164122.080,16,3.44,153.0,24°52.342458 N,46°39.593142 E,0,1,0,0,687.12,-0.04,2,12687.000,1,4.200,0.48,-0.02,0.20,0.02,-1.0459035444509,35.53,0.080,0,0,0,0.154117703437805
164122.120,16,3.62,153.2,24°52.342434 N,46°39.593154 E,0,1,0,0,687.13,-0.04,2,12720.000,1,4.240,0.52,-0.01,0.12,0.02,-0.99502487562189,42.92,0.040,0,0,0,0.13947519659996
164122.160,16,3.58,154.2,24°52.342416 N,46°39.593160 E,0,1,0,0,687.14,0.00,2,12753.000,1,4.280,0.56,-0.04,-0.03,0.02,0,44.45,0.040,0,0,0,0.0545547604560852
164122.200,16,3.92,154.5,24°52.342398 N,46°39.593172 E,0,1,0,0,687.15,0.00,2,12820.000,1,4.320,0.61,-0.01,0.24,0.02,0,33.22,0.040,0,0,0,0.148422494530678
164122.240,16,4.20,153.2,24°52.342374 N,46°39.593190 E,0,1,0,0,687.16,0.00,2,12853.000,1,4.360,0.65,0.07,0.20,0.02,0,9.75,0.040,0,0,0,0.175039693713188
164122.280,16,4.27,152.1,24°52.342350 N,46°39.593202 E,0,1,0,0,687.17,0.04,2,12887.000,1,4.400,0.70,0.06,0.05,0.02,0.842499414930962,8.73,0.040,0,0,0,0.114333800971508
164122.320,16,4.55,152.6,24°52.342326 N,46°39.593214 E,0,1,0,0,687.17,0.00,2,12920.000,1,4.440,0.75,-0.03,0.20,0.02,0,18.16,0.040,0,0,0,0.15484419465065
164122.360,16,4.85,153.5,24°52.342296 N,46°39.593226 E,0,1,0,0,687.18,0.00,2,12953.000,1,4.480,0.80,-0.05,0.21,0.02,0,74.27,0.040,0,0,0,0.184396401047707
164122.400,16,5.17,153.4,24°52.342272 N,46°39.593244 E,0,1,0,0,687.19,0.04,2,13020.000,1,4.520,0.85,0.00,0.22,0.02,0.696864111498258,74.97,0.040,0,0,0,0.203085198998451
164122.440,16,5.30,153.6,24°52.342242 N,46°39.593262 E,0,1,0,0,687.18,0.00,2,13053.000,1,4.560,0.91,-0.02,0.09,0.02,0,151.96,0.040,0,0,0,0.148759797215462
164122.480,16,5.29,154.0,24°52.342212 N,46°39.593274 E,0,1,0,0,687.20,0.00,2,13086.000,1,4.600,0.97,-0.02,-0.01,0.02,0,70.53,0.040,0,0,0,0.0709635391831398
164122.520,16,5.43,153.7,24°52.342182 N,46°39.593292 E,0,1,0,0,687.20,0.00,2,13120.000,1,4.640,1.03,0.02,0.10,0.02,0,17.49,0.040,0,0,0,0.0850329771637917
164122.560,16,6.00,152.8,24°52.342152 N,46°39.593316 E,0,1,0,0,687.19,-0.04,2,13153.000,1,4.680,1.09,0.07,0.40,0.02,-0.600200066688896,20.77,0.040,0,0,0,0.244116097688675
164122.600,16,6.18,152.3,24°52.342116 N,46°39.593334 E,0,1,0,0,687.19,-0.04,2,13220.000,1,4.720,1.16,0.04,0.13,0.02,-0.58243002750364,34.50,0.040,0,0,0,0.187687397003174
164122.640,16,6.49,152.1,24°52.342080 N,46°39.593358 E,0,1,0,0,687.19,-0.04,2,13253.000,1,4.760,1.23,0.02,0.22,0.02,-0.55495606597811,225.26,0.040,0,0,0,0.202496096491814
164122.680,16,6.57,152.0,24°52.342044 N,46°39.593376 E,0,1,0,0,687.19,-0.04,2,13286.000,1,4.800,1.31,0.01,0.06,0.02,-0.547611804076666,62.22,0.040,0,0,0,0.132441803812981
164122.720,16,6.61,152.0,24°52.342014 N,46°39.593400 E,0,1,0,0,687.19,-0.04,2,13320.000,1,4.840,1.38,0.00,0.03,0.02,-0.544629349470499,51.11,0.040,0,0,0,0.0794605016708374
164122.760,16,6.80,152.5,24°52.341978 N,46°39.593418 E,0,1,0,0,687.19,-0.04,2,13353.000,1,4.880,1.45,-0.05,0.14,0.02,-0.529100529100529,38.88,0.040,0,0,0,0.108081601560116
164122.800,16,7.11,152.2,24°52.341936 N,46°39.593442 E,0,1,0,0,687.19,-0.04,2,13420.000,1,4.920,1.53,0.03,0.22,0.02,-0.506329113924051,29.94,0.040,0,0,0,0.162483096122742
164122.840,16,7.42,152.1,24°52.341894 N,46°39.593466 E,0,1,0,0,687.19,-0.07,2,13453.000,1,4.960,1.61,0.01,0.22,0.02,-0.970873786407767,65.69,0.040,0,0,0,0.189648702740669
164122.880,16,7.67,152.3,24°52.341852 N,46°39.593490 E,0,1,0,0,687.20,-0.04,2,13486.000,1,5.000,1.69,-0.02,0.18,0.02,-0.469483568075117,428.21,0.040,0,0,0,0.184002101421356
164122.920,16,7.87,152.4,24°52.341810 N,46°39.593514 E,0,1,0,0,687.21,-0.04,2,13520.000,1,5.040,1.78,-0.01,0.14,0.02,-0.457433290978399,356.18,0.040,0,0,0,0.163380905985832
164122.960,16,8.19,153.0,24°52.341768 N,46°39.593538 E,0,1,0,0,687.21,-0.04,2,13553.000,1,5.080,1.87,-0.06,0.23,0.02,-0.439345862826458,182.39,0.040,0,0,0,0.196847796440125
164123.000,16,8.54,152.2,24°52.341720 N,46°39.593574 E,0,1,0,0,687.20,-0.04,2,13620.000,1,5.120,1.96,0.08,0.24,0.02,-0.42174320524836,70.88,0.040,0,0,0,0.219385102391243
164123.040,16,8.90,152.1,24°52.341672 N,46°39.593598 E,0,1,0,0,687.20,-0.07,2,13653.000,1,5.160,2.06,0.02,0.26,0.02,-0.808716163091093,55.31,0.040,0,0,0,0.23981149494648
164123.080,16,9.15,152.5,24°52.341624 N,46°39.593628 E,0,1,0,0,687.21,-0.07,2,13686.000,1,5.200,2.16,-0.04,0.17,0.02,-0.787057280279843,58.55,0.040,0,0,0,0.206516996026039
164123.120,16,9.41,152.5,24°52.341570 N,46°39.593658 E,0,1,0,0,687.21,-0.04,2,13720.000,1,5.240,2.26,0.00,0.19,0.02,-0.382409177820268,70.67,0.040,0,0,0,0.197581499814987
164123.160,16,9.68,151.6,24°52.341522 N,46°39.593694 E,0,1,0,0,687.22,-0.04,2,13753.000,1,5.280,2.37,0.10,0.19,0.02,-0.371747211895911,75.37,0.040,0,0,0,0.195332005620003
164123.200,16,10.01,151.2,24°52.341468 N,46°39.593730 E,0,1,0,0,687.21,-0.07,2,13820.000,1,5.320,2.48,0.05,0.23,0.02,-0.719137035557331,86.68,0.040,0,0,0,0.214692696928978
164123.240,16,10.27,151.0,24°52.341414 N,46°39.593766 E,0,1,0,0,687.21,-0.07,2,13853.000,1,5.360,2.59,0.02,0.18,0.02,-0.701002823483594,91.84,0.040,0,0,0,0.199879392981529
164123.280,16,10.50,151.3,24°52.341354 N,46°39.593802 E,0,1,0,0,687.22,-0.07,2,13886.000,1,5.400,2.71,-0.03,0.16,0.02,-0.685844922842446,148.74,0.040,0,0,0,0.179987400770187
164123.320,16,10.81,151.9,24°52.341294 N,46°39.593832 E,0,1,0,0,687.21,-0.07,2,13920.000,1,5.440,2.83,-0.08,0.22,0.02,-0.666234847783844,1000.00,0.040,0,0,0,0.199453294277191
