UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Solution type,Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ADC2 (v),ADC1 (v),Revs (RPM),Combo_G ((null))
191556.160,16,6.38,326.2,24°52.908648 N,46°39.563370 E,0,1,0,0,689.72,-0.04,2,11686.000,1,0.480,0.77,0.01,0.05,0.00,-0.564617314930991,12.99,0.040,0,0,0,0.059755951166153
191556.200,16,6.41,326.2,24°52.908684 N,46°39.563346 E,0,1,0,0,689.71,-0.04,2,11719.000,1,0.520,0.84,0.00,0.02,0.00,-0.561797752808989,15.43,0.040,0,0,0,0.041903130710125
191556.240,16,6.54,327.2,24°52.908714 N,46°39.563322 E,0,1,0,0,689.71,-0.04,2,11753.000,1,0.560,0.91,-0.08,0.09,0.00,-0.550374560464761,14.70,0.040,0,0,0,0.0718302801251411
191556.280,16,6.69,327.6,24°52.908750 N,46°39.563298 E,0,1,0,0,689.71,-0.07,2,11786.000,1,0.600,0.99,-0.03,0.10,0.00,-1.07639407983256,16.50,0.040,0,0,0,0.0898046568036079
191556.320,16,6.91,327.2,24°52.908786 N,46°39.563268 E,0,1,0,0,689.71,-0.04,2,11819.000,1,0.640,1.06,0.04,0.15,0.00,-0.521361332367849,24.55,0.040,0,0,0,0.12022589892149
191556.360,16,7.00,326.5,24°52.908822 N,46°39.563244 E,0,1,0,0,689.72,-0.04,2,11886.000,1,0.680,1.14,0.05,0.07,0.00,-0.51413881748072,78.30,0.040,0,0,0,0.0941669270396233
191556.400,16,6.93,326.7,24°52.908858 N,46°39.563220 E,0,1,0,0,689.71,-0.07,2,11919.000,1,0.720,1.22,-0.01,-0.05,0.00,-1.03836169599077,171.99,0.040,0,0,0,0.022973170503974
191556.440,16,6.96,326.3,24°52.908894 N,46°39.563190 E,0,1,0,0,689.70,-0.07,2,11953.000,1,0.760,1.29,0.03,0.01,-0.01,-1.0352264557872,66.35,0.040,0,0,0,0.0196132902055979
191556.480,16,7.18,326.4,24°52.908930 N,46°39.563160 E,0,1,0,0,689.70,-0.07,2,11986.000,1,0.800,1.37,-0.01,0.16,-0.01,-1.00306492059069,1000.00,0.040,0,0,0,0.0886010378599167
191556.520,16,7.33,327.2,24°52.908966 N,46°39.563136 E,0,1,0,0,689.70,-0.07,2,12019.000,1,0.840,1.45,-0.07,0.11,-0.01,-0.981862811945997,29.09,0.040,0,0,0,0.0999261513352394
191556.560,16,7.54,327.6,24°52.909008 N,46°39.563112 E,0,1,0,0,689.71,-0.07,2,12086.000,1,0.880,1.54,-0.04,0.14,-0.01,-0.955540809555408,24.30,0.040,0,0,0,0.122362703084946
191556.600,16,7.67,327.7,24°52.909050 N,46°39.563082 E,0,1,0,0,689.71,-0.07,2,12119.000,1,0.920,1.62,-0.01,0.10,-0.01,-0.938477580813347,24.76,0.040,0,0,0,0.110094897449017
191556.640,16,7.69,327.8,24°52.909086 N,46°39.563052 E,0,1,0,0,689.70,-0.07,2,12153.000,1,0.960,1.71,-0.01,0.01,-0.01,-0.935915767580918,26.43,0.040,0,0,0,0.0637960508465767
191556.680,16,7.61,327.8,24°52.909122 N,46°39.563028 E,0,1,0,0,689.71,-0.07,2,12186.000,1,1.000,1.79,0.00,-0.06,-0.01,-0.946496647824372,32.14,0.040,0,0,0,0.0108340103179216
191556.720,16,7.76,327.6,24°52.909164 N,46°39.562998 E,0,1,0,0,689.71,-0.07,2,12219.000,1,1.040,1.88,0.02,0.11,-0.01,-0.927595980417418,55.86,0.040,0,0,0,0.0552494004368782
191556.760,16,8.05,328.3,24°52.909206 N,46°39.562968 E,0,1,0,0,689.71,-0.07,2,12286.000,1,1.080,1.96,-0.07,0.20,-0.01,-0.894854586129754,36.00,0.040,0,0,0,0.129536792635918
191556.800,16,8.24,328.9,24°52.909254 N,46°39.562944 E,0,1,0,0,689.70,-0.07,2,12319.000,1,1.120,2.05,-0.06,0.14,-0.01,-0.874104649751123,28.83,0.040,0,0,0,0.134497702121735
191556.840,16,8.42,329.0,24°52.909296 N,46°39.562914 E,0,1,0,0,689.70,-0.07,2,12353.000,1,1.160,2.15,-0.01,0.13,-0.01,-0.854700854700855,46.07,0.040,0,0,0,0.134120002388954
191556.880,16,8.36,328.8,24°52.909338 N,46°39.562884 E,0,1,0,0,689.69,-0.07,2,12386.000,1,1.200,2.24,0.02,-0.05,-0.01,-0.861347051082665,67.59,0.040,0,0,0,0.0455145910382271
191556.920,16,8.39,328.7,24°52.909380 N,46°39.562860 E,0,1,0,0,689.68,-0.11,2,12419.000,1,1.240,2.33,0.01,0.02,-0.01,-1.28693994280267,52.28,0.040,0,0,0,0.0345048308372498
191556.960,16,8.58,328.7,24°52.909428 N,46°39.562830 E,0,1,0,0,689.67,-0.11,2,12486.000,1,1.280,2.43,-0.01,0.13,-0.02,-1.2584479142391,36.92,0.040,0,0,0,0.0845595523715019
191557.000,16,8.69,328.5,24°52.909470 N,46°39.562800 E,0,1,0,0,689.66,-0.11,2,12519.000,1,1.320,2.52,0.02,0.08,-0.02,-1.24223602484472,44.73,0.040,0,0,0,0.0815939009189606
191557.040,16,8.74,328.7,24°52.909518 N,46°39.562770 E,0,1,0,0,689.66,-0.11,2,12553.000,1,1.360,2.62,-0.02,0.04,-0.02,-1.23513266239707,34.43,0.040,0,0,0,0.0589792504906654
191557.080,16,8.74,328.3,24°52.909560 N,46°39.562740 E,0,1,0,0,689.65,-0.11,2,12586.000,1,1.400,2.72,0.04,0.00,-0.02,-1.23513266239707,42.36,0.040,0,0,0,0.0294754803180695
191557.120,16,8.87,328.1,24°52.909608 N,46°39.562710 E,0,1,0,0,689.65,-0.11,2,12619.000,1,1.440,2.82,0.03,0.09,-0.02,-1.21758737316798,94.53,0.040,0,0,0,0.0598268993198872
191557.160,16,9.25,327.7,24°52.909656 N,46°39.562674 E,0,1,0,0,689.65,-0.11,2,12686.000,1,1.480,2.92,0.04,0.27,-0.02,-1.16731517509728,1000.00,0.040,0,0,0,0.165404304862022
191557.200,16,9.28,327.5,24°52.909704 N,46°39.562644 E,0,1,0,0,689.64,-0.11,2,12719.000,1,1.520,3.02,0.02,0.02,-0.02,-1.16416945133125,459.01,0.040,0,0,0,0.0928134471178055
191557.240,16,9.26,327.4,24°52.909752 N,46°39.562608 E,0,1,0,0,689.63,-0.11,2,12753.000,1,1.560,3.12,0.01,-0.01,-0.02,-1.16643266011448,229.65,0.040,0,0,0,0.0423188917338848
191557.280,16,9.31,327.4,24°52.909800 N,46°39.562578 E,0,1,0,0,689.64,-0.07,2,12786.000,1,1.600,3.23,0.01,0.03,-0.02,-0.773694390715667,225.55,0.040,0,0,0,0.0387744903564453
191557.320,16,9.29,327.3,24°52.909842 N,46°39.562548 E,0,1,0,0,689.64,-0.07,2,12819.000,1,1.640,3.33,0.01,-0.01,-0.03,-0.774860094705123,304.92,0.040,0,0,0,0.0186131205409765
191557.360,16,9.34,327.0,24°52.909890 N,46°39.562512 E,0,1,0,0,689.63,-0.07,2,12886.000,1,1.680,3.43,0.03,0.04,-0.03,-0.770712909441233,71.31,0.040,0,0,0,0.0290747992694378
191557.400,16,9.60,327.2,24°52.909944 N,46°39.562476 E,0,1,0,0,689.62,-0.11,2,12919.000,1,1.720,3.54,-0.02,0.18,-0.03,-1.1252344238383,53.07,0.040,0,0,0,0.103085897862911
191557.440,16,9.57,327.7,24°52.909992 N,46°39.562446 E,0,1,0,0,689.61,-0.11,2,12953.000,1,1.760,3.64,-0.06,-0.02,-0.03,-1.12829084830756,70.64,0.040,0,0,0,0.0426201000809669
191557.480,16,9.68,328.3,24°52.910040 N,46°39.562416 E,0,1,0,0,689.61,-0.11,2,12986.000,1,1.800,3.75,-0.08,0.08,-0.03,-1.11570247933884,197.94,0.040,0,0,0,0.0622894614934921
191557.520,16,9.66,328.7,24°52.910088 N,46°39.562380 E,0,1,0,0,689.60,-0.11,2,13019.000,1,1.840,3.86,-0.04,-0.01,-0.03,-1.11812817061808,1000.00,0.040,0,0,0,0.0321432203054428
191557.560,16,9.73,328.6,24°52.910142 N,46°39.562350 E,0,1,0,0,689.59,-0.11,2,13086.000,1,1.880,3.97,0.00,0.05,-0.03,-1.11031150406086,860.06,0.040,0,0,0,0.0396267287433147
191557.600,16,9.84,328.3,24°52.910190 N,46°39.562314 E,0,1,0,0,689.58,-0.11,2,13119.000,1,1.920,4.07,0.04,0.08,-0.03,-1.0976725276959,489.35,0.040,0,0,0,0.0575995817780495
191557.640,16,10.01,328.4,24°52.910244 N,46°39.562278 E,0,1,0,0,689.58,-0.11,2,13153.000,1,1.960,4.19,0.00,0.12,-0.03,-1.078705553336,252.26,0.040,0,0,0,0.0899647027254105
191557.680,16,9.90,327.9,24°52.910292 N,46°39.562242 E,0,1,0,0,689.57,-0.11,2,13186.000,1,2.000,4.30,0.06,-0.08,-0.04,-1.09135004042037,195.65,0.040,0,0,0,0.00813363492488861
191557.720,16,9.86,327.0,24°52.910340 N,46°39.562206 E,0,1,0,0,689.57,-0.11,2,13219.000,1,2.040,4.41,0.10,-0.03,-0.04,-1.09566805316019,88.80,0.040,0,0,0,0.0286028496921062
191557.760,16,9.85,326.4,24°52.910388 N,46°39.562170 E,0,1,0,0,689.56,-0.14,2,13286.000,1,2.080,4.51,0.08,-0.01,-0.04,-1.46252285191956,68.88,0.040,0,0,0,0.0382295213639736
191557.800,16,9.90,326.6,24°52.910442 N,46°39.562140 E,0,1,0,0,689.55,-0.14,2,13319.000,1,2.120,4.62,-0.03,0.04,-0.04,-1.45513338722716,106.78,0.040,0,0,0,0.0264541693031788
191557.840,16,10.05,326.2,24°52.910490 N,46°39.562098 E,0,1,0,0,689.54,-0.14,2,13353.000,1,2.160,4.74,0.05,0.11,-0.04,-1.43312101910828,80.97,0.040,0,0,0,0.0664260908961296
191557.880,16,10.24,325.2,24°52.910538 N,46°39.562056 E,0,1,0,0,689.53,-0.14,2,13386.000,1,2.200,4.85,0.14,0.14,-0.04,-1.40597539543058,44.44,0.040,0,0,0,0.110719002783298
191557.920,16,10.35,323.8,24°52.910592 N,46°39.562014 E,0,1,0,0,689.53,-0.14,2,13419.000,1,2.240,4.96,0.18,0.07,-0.04,-1.39184225787744,28.32,0.040,0,0,0,0.114601098001003
191557.960,16,10.28,323.0,24°52.910640 N,46°39.561978 E,0,1,0,0,689.53,-0.11,2,13486.000,1,2.280,5.08,0.09,-0.05,-0.05,-1.05037930363742,24.56,0.040,0,0,0,0.0815350264310837
191558.000,16,10.31,323.0,24°52.910688 N,46°39.561936 E,0,1,0,0,689.52,-0.14,2,13519.000,1,2.320,5.19,0.01,0.02,-0.05,-1.39710876103619,23.35,0.040,0,0,0,0.0676770880818367
191558.040,16,10.24,322.0,24°52.910736 N,46°39.561894 E,0,1,0,0,689.51,-0.14,2,13553.000,1,2.360,5.31,0.12,-0.05,-0.05,-1.40652471185778,17.26,0.040,0,0,0,0.077688492834568
191558.080,16,10.35,321.6,24°52.910784 N,46°39.561852 E,0,1,0,0,689.49,-0.14,2,13586.000,1,2.400,5.42,0.05,0.08,-0.05,-1.39130434782609,14.72,0.040,0,0,0,0.0784771963953972
191558.120,16,10.44,321.6,24°52.910832 N,46°39.561810 E,0,1,0,0,689.48,-0.14,2,13619.000,1,2.440,5.54,0.00,0.06,-0.05,-1.37931034482759,14.06,0.040,0,0,0,0.0751386135816574
191558.160,16,10.71,320.8,24°52.910886 N,46°39.561762 E,0,1,0,0,689.47,-0.14,2,13686.000,1,2.480,5.65,0.10,0.19,-0.05,-1.34453781512605,13.12,0.040,0,0,0,0.136378303170204
191558.200,16,10.89,320.1,24°52.910934 N,46°39.561714 E,0,1,0,0,689.47,-0.14,2,13719.000,1,2.520,5.77,0.10,0.13,-0.05,-1.32182852946576,12.59,0.040,0,0,0,0.144637703895569
191558.240,16,11.01,318.9,24°52.910982 N,46°39.561666 E,0,1,0,0,689.46,-0.14,2,13753.000,1,2.560,5.89,0.15,0.08,-0.06,-1.30802071032791,11.17,0.040,0,0,0,0.136462405323982
191558.280,16,11.02,317.9,24°52.911030 N,46°39.561618 E,0,1,0,0,689.45,-0.18,2,13786.000,1,2.600,6.02,0.14,0.01,-0.06,-1.63339382940109,10.59,0.040,0,0,0,0.113581202924252
191558.320,16,10.90,316.8,24°52.911078 N,46°39.561564 E,0,1,0,0,689.45,-0.14,2,13819.000,1,2.640,6.14,0.15,-0.09,-0.06,-1.32146462329081,10.17,0.040,0,0,0,0.110742300748825
191558.360,16,10.90,315.5,24°52.911120 N,46°39.561516 E,0,1,0,0,689.44,-0.14,2,13886.000,1,2.680,6.26,0.18,0.00,-0.06,-1.32146462329081,9.57,0.040,0,0,0,0.12317880243063
191558.400,16,11.06,314.3,24°52.911168 N,46°39.561462 E,0,1,0,0,689.44,-0.14,2,13919.000,1,2.720,6.38,0.16,0.11,-0.06,-1.30210688127317,8.57,0.040,0,0,0,0.141040906310081
191558.440,16,11.12,313.5,24°52.911210 N,46°39.561408 E,0,1,0,0,689.43,-0.14,2,13953.000,1,2.760,6.51,0.11,0.04,-0.06,-1.29531348385356,8.33,0.040,0,0,0,0.135703399777412
191558.480,16,10.86,312.8,24°52.911252 N,46°39.561354 E,0,1,0,0,689.43,-0.14,2,13986.000,1,2.800,6.63,0.10,-0.18,-0.07,-1.32584476567535,8.37,0.040,0,0,0,0.138289704918861
191558.520,16,10.66,312.7,24°52.911300 N,46°39.561306 E,0,1,0,0,689.44,-0.11,2,14019.000,1,2.840,6.75,0.01,-0.14,-0.07,-1.01284816655725,9.19,0.040,0,0,0,0.143236696720123
191558.560,16,10.54,312.0,24°52.911336 N,46°39.561252 E,0,1,0,0,689.43,-0.11,2,14086.000,1,2.880,6.86,0.08,-0.08,-0.07,-1.02427921092564,9.16,0.040,0,0,0,0.134212493896484
191558.600,16,10.71,311.1,24°52.911378 N,46°39.561198 E,0,1,0,0,689.42,-0.11,2,14119.000,1,2.920,6.98,0.12,0.11,-0.07,-1.00878012329535,8.64,0.040,0,0,0,0.101248502731323
191558.640,16,11.08,310.2,24°52.911420 N,46°39.561138 E,0,1,0,0,689.42,-0.14,2,14153.000,1,2.960,7.10,0.13,0.26,-0.07,-1.29999097228491,8.93,0.040,0,0,0,0.173705697059631
191558.680,16,11.25,309.1,24°52.911462 N,46°39.561078 E,0,1,0,0,689.42,-0.11,2,14186.000,1,3.000,7.23,0.14,0.12,-0.07,-0.96,8.61,0.040,0,0,0,0.172991394996643
191558.720,16,11.23,308.3,24°52.911504 N,46°39.561024 E,0,1,0,0,689.42,-0.11,2,14219.000,1,3.040,7.35,0.11,-0.02,-0.07,-0.961881011756323,8.09,0.040,0,0,0,0.127674296498299
191558.760,16,11.36,307.7,24°52.911546 N,46°39.560964 E,0,1,0,0,689.42,-0.11,2,14286.000,1,3.080,7.48,0.09,0.09,-0.08,-0.950871632329635,8.26,0.040,0,0,0,0.131513595581055
191558.800,16,11.30,306.8,24°52.911582 N,46°39.560898 E,0,1,0,0,689.42,-0.07,2,14319.000,1,3.120,7.60,0.13,-0.04,-0.08,-0.636942675159236,8.10,0.040,0,0,0,0.114869803190231
191558.840,16,11.24,305.2,24°52.911618 N,46°39.560838 E,0,1,0,0,689.42,-0.07,2,14353.000,1,3.160,7.73,0.21,-0.05,-0.08,-0.640626390248243,7.82,0.040,0,0,0,0.13389989733696
191558.880,16,11.26,303.5,24°52.911654 N,46°39.560772 E,0,1,0,0,689.43,-0.07,2,14386.000,1,3.200,7.85,0.24,0.01,-0.08,-0.639602025406414,7.46,0.040,0,0,0,0.154280602931976
191558.920,16,11.25,301.7,24°52.911684 N,46°39.560706 E,0,1,0,0,689.42,-0.04,2,14419.000,1,3.240,7.98,0.25,-0.01,-0.08,-0.320113818246488,7.12,0.040,0,0,0,0.173368707299232
191558.960,16,11.25,299.5,24°52.911714 N,46°39.560640 E,0,1,0,0,689.41,-0.07,2,14486.000,1,3.280,8.10,0.31,0.00,-0.08,-0.640227636492975,6.70,0.040,0,0,0,0.200904101133347
191559.000,16,11.21,298.1,24°52.911744 N,46°39.560574 E,0,1,0,0,689.42,-0.07,2,14519.000,1,3.320,8.23,0.19,-0.02,-0.08,-0.642054574638844,6.60,0.040,0,0,0,0.199660897254944
191559.040,16,11.30,297.2,24°52.911774 N,46°39.560508 E,0,1,0,0,689.41,-0.07,2,14553.000,1,3.360,8.35,0.13,0.06,-0.08,-0.636942675159236,6.62,0.040,0,0,0,0.186227694153786
191559.080,16,11.38,296.3,24°52.911804 N,46°39.560442 E,0,1,0,0,689.42,-0.04,2,14586.000,1,3.400,8.48,0.12,0.05,-0.08,-0.316455696202532,6.60,0.040,0,0,0,0.176713496446609
191559.120,16,11.40,295.1,24°52.911834 N,46°39.560376 E,0,1,0,0,689.43,0.00,2,14619.000,1,3.440,8.61,0.17,0.02,-0.08,0,6.18,0.040,0,0,0,0.174639999866486
191559.160,16,11.53,292.8,24°52.911852 N,46°39.560298 E,0,1,0,0,689.42,-0.04,2,14686.000,1,3.480,8.73,0.32,0.10,-0.08,-0.312120686665511,5.73,0.040,0,0,0,0.211852297186852
191559.200,16,11.55,290.4,24°52.911876 N,46°39.560226 E,0,1,0,0,689.41,-0.04,2,14719.000,1,3.520,8.86,0.35,0.01,-0.08,-0.311634349030471,5.31,0.040,0,0,0,0.234862700104713
191559.240,16,11.43,288.8,24°52.911894 N,46°39.560154 E,0,1,0,0,689.41,-0.04,2,14753.000,1,3.560,8.99,0.22,-0.08,-0.08,-0.314850446038132,5.11,0.040,0,0,0,0.231655806303024
191559.280,16,11.48,287.4,24°52.911912 N,46°39.560082 E,0,1,0,0,689.42,0.00,2,14786.000,1,3.600,9.12,0.20,0.03,-0.09,0,5.04,0.040,0,0,0,0.224483400583267
191559.320,16,11.45,286.6,24°52.911930 N,46°39.560010 E,0,1,0,0,689.43,0.00,2,14819.000,1,3.640,9.24,0.11,-0.02,-0.09,0,5.03,0.040,0,0,0,0.201748892664909
191559.360,16,11.56,285.2,24°52.911948 N,46°39.559938 E,0,1,0,0,689.42,0.04,2,14886.000,1,3.680,9.37,0.19,0.08,-0.09,0.311526479750779,4.91,0.040,0,0,0,0.20249630510807
191559.400,16,11.62,284.0,24°52.911960 N,46°39.559860 E,0,1,0,0,689.42,0.04,2,14919.000,1,3.720,9.50,0.17,0.05,-0.09,0.30970406056435,4.88,0.040,0,0,0,0.198956295847893
191559.440,16,11.80,281.8,24°52.911972 N,46°39.559782 E,0,1,0,0,689.42,0.04,2,14953.000,1,3.760,9.63,0.32,0.12,-0.09,0.305162329405781,4.81,0.040,0,0,0,0.235297307372093
191559.480,16,11.98,280.0,24°52.911978 N,46°39.559698 E,0,1,0,0,689.42,0.04,2,14986.000,1,3.800,9.76,0.27,0.13,-0.08,0.300400534045394,4.86,0.040,0,0,0,0.254151493310928
191559.520,16,12.07,278.7,24°52.911990 N,46°39.559620 E,0,1,0,0,689.42,0.07,2,15019.000,1,3.840,9.90,0.20,0.06,-0.08,0.596470880622981,5.00,0.040,0,0,0,0.239134207367897
191559.560,16,12.08,278.3,24°52.911996 N,46°39.559542 E,0,1,0,0,689.42,0.07,2,15086.000,1,3.880,10.03,0.06,0.01,-0.08,0.595927826518788,5.44,0.040,0,0,0,0.195981398224831
191559.600,16,12.01,278.1,24°52.912008 N,46°39.559464 E,0,1,0,0,689.43,0.11,2,15119.000,1,3.920,10.17,0.03,-0.05,-0.08,0.899026055106967,5.73,0.040,0,0,0,0.158148899674416
191559.640,16,11.98,276.9,24°52.912014 N,46°39.559386 E,0,1,0,0,689.43,0.11,2,15153.000,1,3.960,10.30,0.18,-0.02,-0.08,0.901201602136182,5.64,0.040,0,0,0,0.16231569647789
191559.680,16,12.16,275.0,24°52.912014 N,46°39.559308 E,0,1,0,0,689.43,0.11,2,15186.000,1,4.000,10.43,0.28,0.12,-0.08,0.888377066710537,5.46,0.040,0,0,0,0.193359807133675
191559.720,16,12.28,273.3,24°52.912014 N,46°39.559224 E,0,1,0,0,689.42,0.11,2,15219.000,1,4.040,10.57,0.26,0.09,-0.08,0.879478827361563,5.38,0.040,0,0,0,0.213335603475571
191559.760,16,12.26,271.6,24°52.912014 N,46°39.559146 E,0,1,0,0,689.42,0.11,2,15286.000,1,4.080,10.70,0.26,-0.01,-0.08,0.880769858098189,5.52,0.040,0,0,0,0.214240804314613
191559.800,16,12.31,269.7,24°52.912008 N,46°39.559062 E,0,1,0,0,689.43,0.14,2,15319.000,1,4.120,10.84,0.29,0.03,-0.08,1.17025599349858,5.68,0.040,0,0,0,0.230187505483627
191559.840,16,12.06,268.0,24°52.912002 N,46°39.558984 E,0,1,0,0,689.44,0.14,2,15353.000,1,4.160,10.98,0.25,-0.18,-0.08,1.19442601194426,5.54,0.040,0,0,0,0.244001403450966
191559.880,16,11.99,266.2,24°52.911990 N,46°39.558906 E,0,1,0,0,689.45,0.18,2,15386.000,1,4.200,11.11,0.26,-0.05,-0.08,1.50100066711141,5.42,0.040,0,0,0,0.245308801531792
191559.920,16,11.80,264.3,24°52.911984 N,46°39.558834 E,0,1,0,0,689.45,0.18,2,15419.000,1,4.240,11.24,0.28,-0.13,-0.07,1.52490681125042,5.07,0.040,0,0,0,0.263906508684158
191559.960,16,11.78,262.9,24°52.911966 N,46°39.558756 E,0,1,0,0,689.43,0.14,2,15486.000,1,4.280,11.37,0.22,-0.01,-0.07,1.22209963506747,5.03,0.040,0,0,0,0.246277898550034
191600.000,16,11.77,261.4,24°52.911954 N,46°39.558684 E,0,1,0,0,689.42,0.14,2,15519.000,1,4.320,11.50,0.21,-0.01,-0.07,1.22396940076498,4.97,0.040,0,0,0,0.236566096544266
191600.040,16,11.72,259.9,24°52.911942 N,46°39.558606 E,0,1,0,0,689.42,0.14,2,15553.000,1,4.360,11.63,0.21,-0.03,-0.07,1.22887864823349,5.12,0.040,0,0,0,0.232088297605515
191600.080,16,11.73,259.0,24°52.911924 N,46°39.558534 E,0,0,0,0,689.43,0.14,1,15586.000,1,4.400,11.76,0.13,0.00,-0.07,1.22814498933902,5.34,0.040,0,0,0,0.21116079390049
191600.120,16,11.70,257.7,24°52.911906 N,46°39.558462 E,0,0,0,0,689.43,0.18,1,15619.000,1,4.440,11.89,0.19,-0.02,-0.07,1.5389876880985,5.32,0.040,0,0,0,0.208057105541229
191600.160,16,11.71,256.2,24°52.911888 N,46°39.558384 E,0,0,0,0,689.43,0.18,1,15686.000,1,4.480,12.02,0.21,0.01,-0.06,1.5375416417528,5.07,0.040,0,0,0,0.20793029665947
191600.200,16,11.50,254.4,24°52.911864 N,46°39.558318 E,0,0,0,0,689.44,0.18,1,15719.000,1,4.520,12.15,0.26,-0.15,-0.06,1.56494522691706,4.63,0.040,0,0,0,0.231729000806808
191600.240,16,11.51,252.4,24°52.911834 N,46°39.558252 E,0,0,0,0,689.45,0.22,1,15753.000,1,4.560,12.28,0.28,0.00,-0.06,1.87679207576679,4.49,0.040,0,0,0,0.233862400054932
191600.280,16,11.61,251.3,24°52.911810 N,46°39.558180 E,0,0,0,0,689.45,0.22,1,15786.000,1,4.600,12.41,0.16,0.07,-0.06,1.86046511627907,4.66,0.040,0,0,0,0.218120604753494
191600.320,16,11.48,250.4,24°52.911786 N,46°39.558108 E,0,0,0,0,689.45,0.22,1,15819.000,1,4.640,12.54,0.12,-0.09,-0.06,1.88202491940403,4.79,0.040,0,0,0,0.201572403311729
191600.360,16,11.55,249.1,24°52.911756 N,46°39.558042 E,0,0,0,0,689.44,0.18,1,15886.000,1,4.680,12.67,0.19,0.05,-0.05,1.55911650064963,4.90,0.040,0,0,0,0.196166902780533
191600.400,16,11.54,247.3,24°52.911726 N,46°39.557976 E,0,1,0,0,689.44,0.18,2,15919.000,1,4.720,12.79,0.25,0.00,-0.05,1.5600624024961,4.93,0.040,0,0,0,0.206903293728828
191600.440,16,11.58,245.3,24°52.911690 N,46°39.557910 E,0,1,0,0,689.44,0.18,2,15953.000,1,4.760,12.92,0.30,0.03,-0.05,1.55467265503541,4.87,0.040,0,0,0,0.225294396281242
191600.480,16,11.56,243.1,24°52.911654 N,46°39.557844 E,0,1,0,0,689.45,0.22,2,15986.000,1,4.800,13.05,0.30,-0.01,-0.05,1.86851211072664,4.78,0.040,0,0,0,0.240634202957153
191600.520,16,11.48,241.8,24°52.911618 N,46°39.557778 E,0,1,0,0,689.46,0.22,2,16019.000,1,4.840,13.18,0.19,-0.05,-0.04,1.88087774294671,4.86,0.040,0,0,0,0.232163205742836
